TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
TXN0046261,2026-05-30,Pressure Cooker,Home & Kitchen,South,Offline,1,1163.67,1163.67,Cash,CUST02606
TXN0023635,2026-05-30,Cricket Bat,Sports & Fitness,South,Online,3,3661.65,10984.95,UPI,CUST06379
TXN0031033,2026-05-30,Perfume,Beauty & Personal Care,East,Offline,5,2337.24,11686.2,UPI,CUST10229
TXN0000051,2026-05-30,Running Shoes,Sports & Fitness,East,Offline,1,2453.05,2453.05,UPI,CUST08788
TXN0031117,2026-05-30,Smartphone,Electronics,North,Online,1,29383.38,29383.38,UPI,CUST11095
TXN0018201,2026-05-30,Mixer Grinder,Home & Kitchen,South,Online,1,4138.58,4138.58,Cash,CUST06019
TXN0028497,2026-05-30,Pressure Cooker,Home & Kitchen,West,Offline,1,6056.6,6056.6,Credit Card,CUST02866
TXN0017134,2026-05-30,Headphones,Electronics,North,Online,1,42484.92,42484.92,Cash,CUST05932
TXN0048109,2026-05-30,Smartwatch,Electronics,East,Offline,3,55800.19,167400.57,Credit Card,CUST05348
TXN0026649,2026-05-30,Vacuum Cleaner,Home & Kitchen,West,Online,1,7246.34,7246.34,Cash,CUST10154
TXN0015025,2026-05-30,Rice 5kg,Groceries,South,Online,1,500.14,500.14,UPI,CUST00723
TXN0046484,2026-05-31,Tea Powder,Groceries,East,Online,2,620.69,1241.38,Cash,CUST05054
TXN0004127,2026-05-31,Headphones,Electronics,North,Offline,4,40349.91,161399.64,Credit Card,CUST03810
TXN0015434,2026-05-31,Sweater,Clothing,West,Offline,4,3194.7,12778.8,Cash,CUST01289
TXN0047476,2026-05-31,Dress,Clothing,West,Online,1,3027.93,3027.93,UPI,CUST10478
TXN0006994,2026-05-31,Coffee Jar,Groceries,East,Offline,1,287.08,287.08,Net Banking,CUST02666
TXN0025986,2026-05-31,Smartwatch,Electronics,West,Offline,5,35532.81,177664.05,UPI,CUST10474
TXN0010364,2026-05-31,Cycling Helmet,Sports & Fitness,West,Online,3,4248.47,12745.41,Cash,CUST06516
TXN0042056,2026-05-31,Vacuum Cleaner,Home & Kitchen,West,Offline,1,2502.59,2502.59,Credit Card,CUST08000
TXN0049380,2026-05-31,Jeans,Clothing,North,Online,2,815.76,1631.52,UPI,CUST02658
TXN0022006,2026-05-31,Backpack,Books & Stationery,East,Online,1,670.06,670.06,Net Banking,CUST02994
TXN0021275,2026-05-31,Cricket Bat,Sports & Fitness,East,Online,2,3527.45,7054.9,UPI,CUST02119
TXN0025223,2026-05-31,Smartwatch,Electronics,West,Offline,1,55537.93,55537.93,UPI,CUST04260
TXN0022957,2026-05-31,T-Shirt,Clothing,East,Online,2,1754.1,3508.2,Credit Card,CUST04312
TXN0022476,2026-05-31,Water Bottle,Home & Kitchen,South,Offline,2,1483.6,2967.2,UPI,CUST02436
TXN0037010,2026-05-31,Spices Pack,Groceries,North,Online,3,239.29,717.87,Credit Card,CUST03679
TXN0006247,2026-05-31,Yoga Mat,Sports & Fitness,North,Offline,1,3946.68,3946.68,Cash,CUST09220
TXN0030428,2026-05-31,Sneakers,Clothing,North,Offline,3,477.0,1431.0,Credit Card,CUST04777
TXN0026283,2026-05-31,T-Shirt,Clothing,South,Offline,4,3206.74,12826.96,Net Banking,CUST09750
TXN0008125,2026-05-31,Football,Sports & Fitness,West,Online,1,402.62,402.62,Credit Card,CUST02831
TXN0042236,2026-05-31,Spices Pack,Groceries,East,Offline,1,493.36,493.36,UPI,CUST11188
TXN0028715,2026-05-31,Power Bank,Electronics,South,Online,2,49229.2,98458.4,UPI,CUST07314
TXN0019835,2026-05-31,Smartwatch,Electronics,North,Online,2,32153.7,64307.4,Cash,CUST05570
TXN0008241,2026-05-31,Sneakers,Clothing,East,Offline,1,2194.92,2194.92,Credit Card,CUST07560
TXN0013630,2026-05-31,Laptop,Electronics,East,Offline,2,16483.11,32966.22,Credit Card,CUST11808
TXN0028952,2026-05-31,Laptop,Electronics,South,Online,3,56041.18,168123.54,UPI,CUST08366
TXN0038920,2026-05-31,Lipstick,Beauty & Personal Care,West,Online,2,471.76,943.52,Net Banking,CUST09911
TXN0007603,2026-05-31,Wheat Flour 5kg,Groceries,South,Offline,1,648.1,648.1,UPI,CUST05824
TXN0003666,2026-05-31,Smartphone,Electronics,North,Offline,3,14669.81,44009.43,UPI,CUST10443
TXN0026276,2026-05-31,Jeans,Clothing,North,Offline,1,1035.92,1035.92,Net Banking,CUST11174
TXN0012622,2026-05-31,Power Bank,Electronics,East,Online,1,36623.28,36623.28,Net Banking,CUST00787
TXN0031931,2026-05-31,Perfume,Beauty & Personal Care,South,Offline,5,507.81,2539.05,Credit Card,CUST02397
TXN0043079,2026-05-31,Sugar 1kg,Groceries,North,Online,3,246.12,738.36,Credit Card,CUST02790
TXN0012314,2026-05-31,Jacket,Clothing,North,Offline,1,946.54,946.54,UPI,CUST06797
TXN0017741,2026-05-31,Running Shoes,Sports & Fitness,East,Offline,2,1080.81,2161.62,Cash,CUST03725
TXN0046684,2026-05-31,Shampoo,Beauty & Personal Care,South,Offline,3,1909.53,5728.59,UPI,CUST05165
TXN0033812,2026-05-31,Novel,Books & Stationery,North,Offline,1,119.99,119.99,Credit Card,CUST10815
TXN0014918,2026-05-31,Cricket Bat,Sports & Fitness,North,Online,2,4024.36,8048.72,UPI,CUST11645
TXN0018922,2026-05-31,Sugar 1kg,Groceries,East,Offline,4,459.92,1839.68,Cash,CUST05305
TXN0015267,2026-05-31,Dumbbell Set,Sports & Fitness,South,Online,3,2304.76,6914.28,Credit Card,CUST07860
TXN0005019,2026-05-31,Face Wash,Beauty & Personal Care,West,Online,1,1579.19,1579.19,UPI,CUST02295
TXN0010180,2026-05-31,Dumbbell Set,Sports & Fitness,West,Online,2,3356.67,6713.34,Net Banking,CUST10491
TXN0004157,2026-05-31,Lipstick,Beauty & Personal Care,West,Online,2,251.82,503.64,UPI,CUST01120
TXN0037043,2026-05-31,T-Shirt,Clothing,South,Online,1,1515.48,1515.48,Credit Card,CUST06259
TXN0027311,2026-05-31,Smartwatch,Electronics,North,Offline,1,43799.77,43799.77,Credit Card,CUST02163
TXN0006169,2026-05-31,Sweater,Clothing,South,Online,4,3221.49,12885.96,Credit Card,CUST11886
TXN0008960,2026-05-31,Water Bottle,Home & Kitchen,East,Online,1,6615.26,6615.26,UPI,CUST06283
TXN0033915,2026-05-31,Laptop,Electronics,West,Online,1,28954.0,28954.0,Cash,CUST00971
TXN0044075,2026-05-31,Bedsheet Set,Home & Kitchen,East,Online,3,3015.71,9047.13,Cash,CUST11869
TXN0026606,2026-05-31,Perfume,Beauty & Personal Care,East,Online,1,1587.65,1587.65,UPI,CUST07896
TXN0011858,2026-05-31,Jacket,Clothing,West,Online,2,1919.58,3839.16,UPI,CUST10404
TXN0005171,2026-05-31,Sugar 1kg,Groceries,West,Online,1,137.15,137.15,Cash,CUST07067
TXN0032036,2026-05-31,Vacuum Cleaner,Home & Kitchen,South,Offline,5,3809.5,19047.5,UPI,CUST07829
TXN0004181,2026-05-31,Novel,Books & Stationery,East,Online,1,972.24,972.24,Cash,CUST04857
TXN0002140,2026-05-31,Bedsheet Set,Home & Kitchen,South,Offline,5,5897.0,29485.0,Cash,CUST05819
TXN0028492,2026-05-31,Sugar 1kg,Groceries,East,Offline,1,512.88,512.88,Net Banking,CUST01382
TXN0013716,2026-05-31,Tablet,Electronics,West,Offline,2,45008.98,90017.96,UPI,CUST10623
TXN0017699,2026-05-31,Dumbbell Set,Sports & Fitness,East,Online,2,5802.65,11605.3,Credit Card,CUST02931
TXN0008253,2026-05-31,Formal Shirt,Clothing,South,Offline,2,2487.85,4975.7,Cash,CUST03778
TXN0042411,2026-05-31,Wheat Flour 5kg,Groceries,East,Offline,5,335.78,1678.9,Net Banking,CUST05040
TXN0033986,2026-05-31,Pen Set,Books & Stationery,East,Online,3,650.61,1951.83,Credit Card,CUST04351
TXN0023651,2026-05-31,Sketchbook,Books & Stationery,North,Online,1,895.47,895.47,Cash,CUST01696
TXN0029522,2026-05-31,Smartwatch,Electronics,North,Online,1,9539.86,9539.86,Cash,CUST00292
TXN0033102,2026-05-31,Smartphone,Electronics,West,Online,5,49765.06,248825.3,UPI,CUST09221
TXN0031953,2026-05-31,Shampoo,Beauty & Personal Care,East,Online,1,1094.74,1094.74,Credit Card,CUST04551
TXN0029274,2026-05-31,Cooking Oil 1L,Groceries,South,Online,1,443.82,443.82,UPI,CUST10894
TXN0039292,2026-05-31,Laptop,Electronics,South,Offline,2,25764.45,51528.9,Net Banking,CUST01800
TXN0015064,2026-06-01,Wheat Flour 5kg,Groceries,South,Offline,2,372.16,744.32,Credit Card,CUST04893
TXN0035078,2026-06-01,Yoga Mat,Sports & Fitness,South,Offline,4,2612.09,10448.36,Credit Card,CUST07437
TXN0038102,2026-06-01,Spices Pack,Groceries,East,Online,2,839.58,1679.16,UPI,CUST05477
TXN0021387,2026-06-01,Sketchbook,Books & Stationery,East,Online,5,1148.87,5744.35,UPI,CUST11316
TXN0022274,2026-06-01,Novel,Books & Stationery,North,Online,2,124.37,248.74,UPI,CUST10732
TXN0014413,2026-06-01,Dress,Clothing,North,Offline,1,3229.44,3229.44,Credit Card,CUST03504
TXN0045198,2026-06-01,Tablet,Electronics,South,Online,1,12242.21,12242.21,Net Banking,CUST03939
TXN0045249,2026-06-01,Non-stick Pan,Home & Kitchen,West,Online,4,4719.48,18877.92,UPI,CUST07609
TXN0034099,2026-06-01,Jacket,Clothing,West,Online,5,2051.98,10259.9,Credit Card,CUST05682
TXN0018429,2026-06-01,Sneakers,Clothing,East,Online,1,933.04,933.04,Credit Card,CUST11176
TXN0020728,2026-06-01,Tea Powder,Groceries,West,Online,3,719.82,2159.46,Cash,CUST06490
TXN0047541,2026-06-01,Face Wash,Beauty & Personal Care,West,Online,1,1755.94,1755.94,UPI,CUST02563
TXN0047537,2026-06-01,Tablet,Electronics,East,Offline,1,8828.92,8828.92,Cash,CUST09882
TXN0007697,2026-06-01,Vacuum Cleaner,Home & Kitchen,West,Offline,2,6287.14,12574.28,Credit Card,CUST06226
TXN0004335,2026-06-01,Pressure Cooker,Home & Kitchen,North,Online,3,2458.15,7374.45,Cash,CUST07733
TXN0009222,2026-06-01,Lipstick,Beauty & Personal Care,East,Online,1,1839.99,1839.99,Credit Card,CUST08752
TXN0013682,2026-06-01,Sunscreen,Beauty & Personal Care,East,Online,4,1816.88,7267.52,Cash,CUST06260
TXN0017599,2026-06-01,Dress,Clothing,North,Offline,1,2165.45,2165.45,Cash,CUST02059
TXN0011295,2026-06-01,Notebook Pack,Books & Stationery,North,Offline,3,708.33,2124.99,UPI,CUST10457
TXN0007636,2026-06-01,Tablet,Electronics,South,Online,2,44143.57,88287.14,Credit Card,CUST11717
TXN0032024,2026-06-01,Smartphone,Electronics,North,Offline,3,53406.58,160219.74,UPI,CUST08101
TXN0028088,2026-06-01,Bluetooth Speaker,Electronics,North,Online,3,28148.57,84445.71,Net Banking,CUST06641
TXN0041468,2026-06-01,Novel,Books & Stationery,North,Online,3,528.73,1586.19,Cash,CUST09178
TXN0006699,2026-06-01,Sketchbook,Books & Stationery,East,Online,1,184.74,184.74,Net Banking,CUST05381
TXN0033458,2026-06-01,Tea Powder,Groceries,North,Online,4,390.04,1560.16,Credit Card,CUST05878
TXN0035415,2026-06-01,Football,Sports & Fitness,West,Online,2,1462.55,2925.1,UPI,CUST09693
TXN0034113,2026-06-01,Rice 5kg,Groceries,North,Offline,5,441.59,2207.95,Credit Card,CUST05120
TXN0000317,2026-06-01,Perfume,Beauty & Personal Care,East,Offline,1,2427.06,2427.06,Cash,CUST10387
TXN0038332,2026-06-01,Running Shoes,Sports & Fitness,North,Online,2,1373.25,2746.5,UPI,CUST07224
TXN0043027,2026-06-01,Sunscreen,Beauty & Personal Care,West,Online,5,1981.18,9905.9,Credit Card,CUST11559
TXN0010344,2026-06-01,Formal Shirt,Clothing,South,Offline,4,2623.92,10495.68,Net Banking,CUST07772
TXN0009166,2026-06-01,Spices Pack,Groceries,East,Online,2,186.05,372.1,Cash,CUST07661
TXN0032314,2026-06-01,Mixer Grinder,Home & Kitchen,North,Online,1,4208.17,4208.17,Credit Card,CUST11060
TXN0041596,2026-06-01,Smartwatch,Electronics,South,Offline,1,32808.59,32808.59,Net Banking,CUST10308
TXN0008273,2026-06-01,Perfume,Beauty & Personal Care,West,Online,3,2004.35,6013.05,Credit Card,CUST10804
TXN0020458,2026-06-01,Tea Powder,Groceries,East,Online,2,726.0,1452.0,Cash,CUST11567
TXN0020568,2026-06-01,Mixer Grinder,Home & Kitchen,West,Online,1,7124.55,7124.55,Credit Card,CUST04679
TXN0006438,2026-06-01,Tablet,Electronics,North,Online,1,26549.09,26549.09,Credit Card,CUST03901
TXN0011572,2026-06-01,Water Bottle,Home & Kitchen,North,Online,1,3556.2,3556.2,UPI,CUST07345
TXN0029216,2026-06-01,Lipstick,Beauty & Personal Care,West,Online,2,1055.76,2111.52,Cash,CUST02422
TXN0037584,2026-06-01,Jacket,Clothing,West,Online,1,1668.87,1668.87,UPI,CUST01883
TXN0048192,2026-06-01,Smartwatch,Electronics,West,Online,3,40000.02,120000.06,UPI,CUST11838
TXN0046636,2026-06-01,Headphones,Electronics,North,Offline,1,51439.84,51439.84,Credit Card,CUST08959
TXN0005804,2026-06-01,Vacuum Cleaner,Home & Kitchen,North,Online,3,2501.73,7505.19,UPI,CUST06210
TXN0016500,2026-06-01,Yoga Mat,Sports & Fitness,North,Online,1,3798.0,3798.0,Net Banking,CUST06924
TXN0018745,2026-06-01,Tea Powder,Groceries,South,Offline,2,297.7,595.4,UPI,CUST09630
TXN0002157,2026-06-01,Cooking Oil 1L,Groceries,West,Offline,1,457.29,457.29,Credit Card,CUST01783
TXN0037304,2026-06-01,Sweater,Clothing,West,Online,4,2565.0,10260.0,UPI,CUST09500
TXN0043351,2026-06-01,Pen Set,Books & Stationery,East,Online,2,603.93,1207.86,UPI,CUST00457
TXN0020032,2026-06-01,Sweater,Clothing,East,Offline,4,567.77,2271.08,Credit Card,CUST03778
TXN0031583,2026-06-01,Sneakers,Clothing,South,Offline,1,1037.18,1037.18,UPI,CUST02662
TXN0026696,2026-06-01,Notebook Pack,Books & Stationery,North,Online,1,982.57,982.57,Cash,CUST11826
TXN0002514,2026-06-01,Tea Powder,Groceries,South,Online,1,770.68,770.68,Credit Card,CUST09505
TXN0045593,2026-06-01,Water Bottle,Home & Kitchen,North,Offline,2,930.29,1860.58,Credit Card,CUST10392
TXN0015247,2026-06-01,Pressure Cooker,Home & Kitchen,West,Offline,1,3826.77,3826.77,UPI,CUST06760
TXN0035823,2026-06-01,Cycling Helmet,Sports & Fitness,North,Offline,3,307.11,921.33,UPI,CUST03358
TXN0017411,2026-06-01,Laptop,Electronics,West,Offline,3,2391.13,7173.39,Credit Card,CUST01660
TXN0035653,2026-06-01,Formal Shirt,Clothing,South,Offline,3,2741.24,8223.72,UPI,CUST04628
TXN0013051,2026-06-01,Jacket,Clothing,North,Online,3,2132.08,6396.24,Credit Card,CUST07539
TXN0026585,2026-06-01,Shampoo,Beauty & Personal Care,North,Online,1,186.37,186.37,Cash,CUST02844
TXN0004755,2026-06-01,Perfume,Beauty & Personal Care,East,Offline,1,2051.23,2051.23,UPI,CUST01388
TXN0019683,2026-06-01,Perfume,Beauty & Personal Care,East,Online,4,1007.2,4028.8,UPI,CUST05932
TXN0010059,2026-06-01,Non-stick Pan,Home & Kitchen,West,Offline,1,708.71,708.71,UPI,CUST04087
TXN0007443,2026-06-02,Water Bottle,Home & Kitchen,North,Online,2,6973.14,13946.28,UPI,CUST03733
TXN0009510,2026-06-02,Formal Shirt,Clothing,South,Online,2,2788.18,5576.36,UPI,CUST00858
TXN0037994,2026-06-02,Tea Powder,Groceries,East,Online,1,882.53,882.53,UPI,CUST04672
TXN0037668,2026-06-02,Sneakers,Clothing,East,Online,1,3811.89,3811.89,Cash,CUST06412
TXN0021705,2026-06-02,Tea Powder,Groceries,South,Online,1,187.79,187.79,UPI,CUST05642
TXN0013203,2026-06-02,Tablet,Electronics,North,Online,1,2805.78,2805.78,Net Banking,CUST00420
TXN0003032,2026-06-02,Backpack,Books & Stationery,West,Offline,1,488.0,488.0,UPI,CUST07042
TXN0038566,2026-06-02,Sunscreen,Beauty & Personal Care,South,Online,2,1719.19,3438.38,UPI,CUST02301
TXN0009077,2026-06-02,Pressure Cooker,Home & Kitchen,West,Online,3,1640.08,4920.24,Credit Card,CUST05899
TXN0000516,2026-06-02,Jacket,Clothing,North,Offline,2,2591.74,5183.48,Credit Card,CUST01162
TXN0015656,2026-06-02,Sweater,Clothing,East,Online,1,3110.06,3110.06,Cash,CUST03590
TXN0007360,2026-06-02,Sneakers,Clothing,South,Online,1,1841.18,1841.18,UPI,CUST04608
TXN0014141,2026-06-02,Formal Shirt,Clothing,East,Online,1,2340.32,2340.32,Credit Card,CUST09489
TXN0040608,2026-06-02,Smartwatch,Electronics,North,Online,3,20678.4,62035.2,Cash,CUST10858
TXN0036817,2026-06-02,Tablet,Electronics,West,Online,3,18601.86,55805.58,Cash,CUST08439
TXN0039762,2026-06-02,Perfume,Beauty & Personal Care,East,Online,3,2456.72,7370.16,Net Banking,CUST03664
TXN0021436,2026-06-02,Formal Shirt,Clothing,South,Online,1,1187.15,1187.15,Credit Card,CUST06703
TXN0036807,2026-06-02,Pressure Cooker,Home & Kitchen,East,Online,1,2363.71,2363.71,UPI,CUST11137
TXN0008642,2026-06-02,Sketchbook,Books & Stationery,South,Offline,2,209.21,418.42,Credit Card,CUST11277
TXN0040385,2026-06-02,Lotion,Beauty & Personal Care,East,Offline,1,379.06,379.06,UPI,CUST06701
TXN0037852,2026-06-02,T-Shirt,Clothing,West,Offline,1,1672.6,1672.6,Credit Card,CUST07259
TXN0000264,2026-06-02,Power Bank,Electronics,West,Online,2,45698.76,91397.52,UPI,CUST05775
TXN0014035,2026-06-02,Pressure Cooker,Home & Kitchen,South,Online,2,6252.39,12504.78,UPI,CUST07633
TXN0025804,2026-06-02,Power Bank,Electronics,East,Offline,3,5956.27,17868.81,Cash,CUST00578
TXN0007675,2026-06-02,Bedsheet Set,Home & Kitchen,East,Online,1,5812.17,5812.17,Credit Card,CUST06312
TXN0015777,2026-06-02,Dumbbell Set,Sports & Fitness,West,Online,1,819.32,819.32,Credit Card,CUST05399
TXN0036567,2026-06-02,Cooking Oil 1L,Groceries,West,Offline,2,486.78,973.56,UPI,CUST11997
TXN0040157,2026-06-02,Smartphone,Electronics,North,Offline,2,18774.48,37548.96,Cash,CUST11816
TXN0031272,2026-06-02,Sneakers,Clothing,West,Online,3,1936.75,5810.25,UPI,CUST08989
TXN0023038,2026-06-02,Coffee Jar,Groceries,East,Online,2,782.94,1565.88,Credit Card,CUST10749
TXN0004012,2026-06-02,Bedsheet Set,Home & Kitchen,South,Online,5,2465.55,12327.75,Net Banking,CUST08941
TXN0001118,2026-06-02,T-Shirt,Clothing,West,Offline,3,1236.87,3710.61,Credit Card,CUST09114
TXN0018334,2026-06-02,Dumbbell Set,Sports & Fitness,East,Offline,1,2132.25,2132.25,UPI,CUST04769
TXN0037926,2026-06-02,Laptop,Electronics,West,Online,1,9672.72,9672.72,UPI,CUST00145
TXN0025939,2026-06-02,Cooking Oil 1L,Groceries,West,Online,1,567.08,567.08,UPI,CUST06270
TXN0011214,2026-06-02,Water Bottle,Home & Kitchen,West,Offline,1,5045.37,5045.37,UPI,CUST04583
TXN0012032,2026-06-02,Face Wash,Beauty & Personal Care,South,Online,5,595.19,2975.95,Cash,CUST04808
TXN0043176,2026-06-02,Bluetooth Speaker,Electronics,West,Online,2,18948.39,37896.78,Net Banking,CUST06720
TXN0025309,2026-06-02,Notebook Pack,Books & Stationery,South,Offline,3,108.56,325.68,UPI,CUST08528
TXN0030349,2026-06-02,Sugar 1kg,Groceries,South,Online,1,805.7,805.7,UPI,CUST08260
TXN0035707,2026-06-02,Jeans,Clothing,East,Offline,2,2558.99,5117.98,Credit Card,CUST10247
TXN0035499,2026-06-02,Novel,Books & Stationery,West,Offline,4,943.86,3775.44,Cash,CUST06102
TXN0037188,2026-06-02,Water Bottle,Home & Kitchen,East,Offline,1,5562.36,5562.36,Credit Card,CUST06487
TXN0029463,2026-06-02,Jeans,Clothing,South,Online,1,2389.63,2389.63,Cash,CUST10951
TXN0028588,2026-06-02,Non-stick Pan,Home & Kitchen,East,Online,5,1645.0,8225.0,Cash,CUST02502
TXN0014943,2026-06-02,Spices Pack,Groceries,East,Online,1,694.29,694.29,UPI,CUST02605
TXN0003889,2026-06-02,Tea Powder,Groceries,South,Online,1,592.67,592.67,Credit Card,CUST03791
TXN0014868,2026-06-02,Tea Powder,Groceries,South,Offline,3,522.61,1567.83,Net Banking,CUST06052
TXN0019982,2026-06-02,Jeans,Clothing,West,Offline,1,2020.76,2020.76,UPI,CUST10299
TXN0022357,2026-06-02,Smartwatch,Electronics,West,Online,1,31804.06,31804.06,Cash,CUST01389
TXN0033521,2026-06-03,Dress,Clothing,North,Online,1,3089.4,3089.4,UPI,CUST06169
TXN0048915,2026-06-03,Cycling Helmet,Sports & Fitness,North,Online,2,521.51,1043.02,Net Banking,CUST00060
TXN0028508,2026-06-03,Jeans,Clothing,East,Online,4,2585.26,10341.04,Credit Card,CUST02891
TXN0020741,2026-06-03,Backpack,Books & Stationery,South,Online,2,1171.79,2343.58,Credit Card,CUST00429
TXN0041143,2026-06-03,Rice 5kg,Groceries,East,Online,5,530.43,2652.15,Credit Card,CUST07777
TXN0029868,2026-06-03,T-Shirt,Clothing,South,Online,4,701.3,2805.2,Cash,CUST02769
TXN0038173,2026-06-03,Sugar 1kg,Groceries,West,Online,2,852.18,1704.36,UPI,CUST00139
TXN0032592,2026-06-03,Bluetooth Speaker,Electronics,North,Offline,2,15288.17,30576.34,Net Banking,CUST03448
TXN0032350,2026-06-03,Wheat Flour 5kg,Groceries,East,Online,1,65.2,65.2,UPI,CUST03870
TXN0043563,2026-06-03,Tablet,Electronics,West,Offline,1,4256.81,4256.81,Net Banking,CUST04125
TXN0022380,2026-06-03,Coffee Jar,Groceries,East,Online,4,664.67,2658.68,Credit Card,CUST11310
TXN0037853,2026-06-03,Coffee Jar,Groceries,East,Online,1,277.15,277.15,UPI,CUST09523
TXN0009754,2026-06-03,Coffee Jar,Groceries,East,Online,1,710.99,710.99,Cash,CUST03778
TXN0025877,2026-06-03,Sweater,Clothing,South,Offline,3,963.51,2890.53,UPI,CUST06920
TXN0044197,2026-06-03,Wheat Flour 5kg,Groceries,South,Online,5,832.21,4161.05,Net Banking,CUST01349
TXN0029575,2026-06-03,Running Shoes,Sports & Fitness,North,Online,1,4504.6,4504.6,Credit Card,CUST09441
TXN0006120,2026-06-03,Sugar 1kg,Groceries,East,Online,1,559.71,559.71,Cash,CUST04320
TXN0025596,2026-06-03,Jacket,Clothing,North,Online,3,2605.34,7816.02,UPI,CUST00970
TXN0015014,2026-06-03,Power Bank,Electronics,West,Offline,1,18983.48,18983.48,Cash,CUST11520
TXN0036422,2026-06-03,Sugar 1kg,Groceries,East,Online,3,759.17,2277.51,Credit Card,CUST06116
TXN0045487,2026-06-03,Lotion,Beauty & Personal Care,East,Online,2,1378.08,2756.16,UPI,CUST01835
TXN0037091,2026-06-03,Football,Sports & Fitness,North,Offline,2,3814.43,7628.86,UPI,CUST10743
TXN0041451,2026-06-03,Sunscreen,Beauty & Personal Care,East,Online,3,1109.43,3328.29,Credit Card,CUST10145
TXN0033328,2026-06-03,Lipstick,Beauty & Personal Care,East,Online,1,2106.19,2106.19,Net Banking,CUST01844
TXN0009776,2026-06-03,Headphones,Electronics,West,Offline,2,24571.74,49143.48,Credit Card,CUST08692
TXN0016348,2026-06-03,Sneakers,Clothing,West,Offline,3,3047.98,9143.94,UPI,CUST09179
TXN0001324,2026-06-03,Tablet,Electronics,East,Online,1,30230.72,30230.72,UPI,CUST05522
TXN0004623,2026-06-03,Dress,Clothing,South,Online,1,924.48,924.48,UPI,CUST03167
TXN0012379,2026-06-03,Non-stick Pan,Home & Kitchen,East,Online,1,1569.39,1569.39,UPI,CUST08303
TXN0014438,2026-06-03,Pressure Cooker,Home & Kitchen,West,Offline,2,6761.66,13523.32,Cash,CUST05761
TXN0013026,2026-06-03,Smartphone,Electronics,South,Offline,1,55896.57,55896.57,Net Banking,CUST10736
TXN0020489,2026-06-03,Perfume,Beauty & Personal Care,South,Online,2,1541.33,3082.66,UPI,CUST03806
TXN0024934,2026-06-03,Face Wash,Beauty & Personal Care,North,Online,1,1881.05,1881.05,Credit Card,CUST09744
TXN0015343,2026-06-03,Water Bottle,Home & Kitchen,South,Offline,1,949.7,949.7,Credit Card,CUST00369
TXN0038400,2026-06-03,Power Bank,Electronics,East,Online,1,57414.66,57414.66,Net Banking,CUST11199
TXN0015224,2026-06-03,Dress,Clothing,East,Offline,1,2286.38,2286.38,Net Banking,CUST01432
